Id,y
11262,4976.372421958962
11263,4995.383399898491
11264,5134.866086641961
11265,5055.982170230908
11266,4815.733311394696
11267,4915.2220222980095
11268,4935.441768902725
11269,4982.136360923242
11270,4836.15780792862
11271,5215.877283663123
11272,5090.3080963918765
11273,4891.7447262893675
11274,4853.527352068993
11275,4937.858317844021
11276,5079.674158905687
11277,4877.456376755308
11278,5102.585506987987
11279,4862.086456177888
11280,4916.896388585477
11281,5055.860443870283
11282,4809.335081014088
11283,4878.979020169764
11284,5063.402507048662
11285,4953.667012398993
11286,5057.119124712801
11287,5113.24294377647
11288,5052.9035106697875
11289,5095.006620486994
11290,4960.962612910894
11291,4879.906010110206
11292,5001.065436797455
11293,4885.431376919678
11294,5026.12180029492
11295,5050.015983060154
11296,4993.806768353909
11297,4992.106855700338
11298,4957.475315544955
11299,5058.880807533099
11300,5085.257519101011
11301,4986.559425819289
11302,5045.6997006798765
11303,5140.480438067424
11304,5089.131525575665
11305,5108.244381916943
11306,5013.820656841219
11307,4964.36960142678
11308,4995.282494172852
11309,5044.5825493153625
11310,5062.557768303012
11311,5079.009616009475
11312,4901.415267848732
11313,4822.814456206308
11314,5215.382072319727
11315,4996.375663868071
11316,5063.244870923961
11317,4928.2792569732
11318,5151.877452022209
11319,5031.352076309204
11320,4956.063387189049
11321,4855.325289116109
11322,5142.939420973157
11323,4908.482954239236
11324,5102.342720493651
11325,4919.099436696376
11326,5052.6045260904
11327,4917.681776631878
11328,4977.362121027012
11329,5295.230029767416
11330,4862.740191847303
11331,4721.730582162316
11332,4937.699422818902
11333,5033.379789303693
11334,5077.94961419521
11335,4970.832003073385
11336,5022.132471361989
11337,4945.493560360888
11338,5026.966828270318
11339,5080.925215334199
11340,5033.730116237741
11341,5016.661990902526
11342,4944.36529003785
11343,4846.705903798955
11344,5007.56029313593
11345,5236.23382159551
11346,5056.955061725937
11347,4892.067330017875
11348,5032.416033780618
11349,4716.614706790026
11350,4927.146834837928
11351,5016.789453926174
11352,5157.580922935378
11353,4930.214828936074
11354,4842.3115628558935
11355,4910.814062340281
11356,4858.168991803494
11357,5075.343821501569
11358,5171.122642376589
11359,5080.76953273513
11360,5152.027832626372
11361,4820.80372584543
11362,4958.713551335243
11363,4970.194381511612
11364,4772.493426454664
11365,5079.469438859011
11366,5050.643825160605
11367,4977.215149406244
11368,4923.786540573074
11369,4970.658683202547
11370,5077.071410146314
11371,4931.872248736634
11372,5066.696929223089
11373,5065.3574499623555
11374,4906.852178267261
11375,4999.5181476875605
11376,5158.428192673292
11377,4888.601347157867
11378,5088.143105845614
11379,5022.486403790079
11380,5022.071469971084
11381,5159.534244936712
11382,4995.367695256968
11383,5088.477553220371
11384,4973.209370430113
11385,5178.649193177463
11386,5088.433026829552
11387,5167.26804405317
11388,4952.264689226361
11389,5105.616671395844
11390,5160.406719519581
11391,4827.921173581005
11392,4919.243123794614
11393,4814.54994920953
11394,4951.476798941027
11395,4831.685426220179
11396,4927.391179023447
11397,4929.043749203026
11398,4909.329089009106
11399,5137.872645419622
11400,4987.603524629856
11401,5067.465316239413
11402,5131.229999695206
11403,4958.563302992232
11404,5023.974603446538
11405,4955.110070594088
11406,4963.752758896233
11407,5050.856306193582
11408,5095.8511847174395
11409,4897.150762063455
11410,5034.132024436361
11411,4925.430429834502
11412,5205.504444028712
11413,4772.040115335111
11414,4982.917674960072
11415,5041.102029862336
11416,4973.477764913242
11417,4913.625481013989
11418,5086.314730265126
11419,4915.129677555829
11420,5025.762533835129
11421,4831.97168352128
11422,4897.830095879716
11423,5003.145751285187
11424,5164.969615105384
11425,5029.96982886733
11426,4855.544952277764
11427,4864.563311684399
11428,4953.436746964905
11429,4928.681575286983
11430,5149.4250186928375
11431,5060.8434342808505
11432,5103.5502447387325
11433,4964.79684756237
11434,5081.457023129692
11435,4931.101553480375
11436,4970.268681280802
11437,5182.072326997099
11438,4896.784244785742
11439,4965.0825852874195
11440,5088.933087941713
11441,4907.454916101135
11442,4931.542870458037
11443,5110.863710108121
11444,5116.008013224265
11445,5142.569466579586
11446,5079.614810051352
11447,4985.560282574689
11448,4985.633341897412
11449,5090.027879573111
11450,5108.248433115603
11451,5071.35940556528
11452,4887.916119915136
11453,4924.406153660653
11454,4960.442250279003
11455,5071.210984619063
11456,4782.870104961689
11457,5031.541051478879
11458,5094.358301549251
11459,5006.965754913426
11460,5094.944676601956
11461,4895.942650636781
11462,4960.025943537006
11463,5011.161824708068
11464,5102.963675294792
11465,5023.721323629223
11466,5030.2911006061395
11467,4984.984447892974
11468,5069.730302491842
11469,5174.534158300808
11470,4971.718067643744
11471,4932.522158192944
11472,4980.4167061857315
11473,5118.523766551421
11474,5136.105594110712
11475,4974.150858565371
11476,5031.476222447549
11477,4940.046764092824
11478,4841.624762791699
11479,5212.5008358197965
11480,5175.407248736354
11481,5133.397798598781
11482,4935.453502355123
11483,5177.41200161347
11484,4929.278965714446
11485,5080.076717695064
11486,4817.292059900504
11487,4989.153113154579
11488,5045.25295687798
11489,5084.5682632280905
11490,5122.636882146519
11491,4862.203908431234
11492,4882.4076734662995
11493,5005.218445009881
11494,4866.370305955228
11495,5138.266115459318
11496,4907.867352272143
11497,5042.461426162073
11498,4914.63961239068
11499,4951.565120303866
11500,5120.468335881458
11501,4973.038974142515
11502,5022.92118752236
11503,5077.063942587005
11504,4799.923803554902
11505,5042.215345521087
11506,5154.82911898387
11507,5001.780646912196
11508,4929.684538824258
11509,4989.481050473892
11510,5103.799182594925
11511,4965.533149915964
11512,5001.565233848696
11513,4797.292020074359
11514,5039.092152744369
11515,4800.920079209912
11516,4864.592036001798
11517,5030.975567229266
11518,5024.059511818813
11519,5136.977240292948
11520,4970.842987746992
11521,5046.974029555116
11522,5099.450802257723
11523,5087.0060891351895
11524,5019.566557454578
11525,4934.494582011126
11526,5046.9449400785825
11527,5028.155324036383
11528,4923.689846134275
11529,5176.267415446057
11530,4958.062807015006
11531,5090.018779716787
11532,5031.437730346536
11533,5108.761016049759
11534,4847.133775458268
11535,4850.288314994242
11536,5046.828922247266
11537,5089.592497794628
11538,5030.184707454531
11539,5005.995130811924
11540,5018.901767603116
11541,5220.328168600713
11542,5061.261072076664
11543,5111.0434970728875
11544,5103.569617984342
11545,5195.79887459434
11546,5049.646024082137
11547,5108.939621251122
11548,4983.0493269521885
11549,4938.237543455391
11550,5049.4100894920975
11551,4880.877202989305
11552,5107.034039529604
11553,4968.777204671081
11554,4993.835566254801
11555,5112.997820654628
11556,4865.257281722174
11557,5170.229089959897
11558,4889.192878953416
11559,5240.26044356905
11560,4854.695264152308
11561,5030.358172454175
11562,5077.907026012987
11563,4833.450008016327
11564,4747.538155856494
11565,5092.95090248604
11566,4996.297991485918
11567,4999.166475996084
11568,4960.874734475201
11569,5167.018961124121
11570,5109.661869555923
11571,4931.635894055127
11572,4920.010381667777
11573,4943.274401972785
11574,4976.639479396118
11575,5003.498605076897
11576,5131.771664778914
11577,4759.725692486248
11578,5180.224280245643
11579,5037.124032389749
11580,4986.4674436509495
11581,5040.484855634436
11582,5025.745065674126
11583,4949.6302159426605
11584,4957.129107789088
11585,4956.804192751571
11586,4985.588779708526
11587,5065.745644313693
11588,5111.42942841154
11589,4885.0009943877285
11590,5065.017124941578
11591,5087.506159137997
11592,4982.256946598416
11593,4913.864004152024
11594,5073.07613908624
11595,4981.403995654515
11596,5126.312710119717
11597,5036.4870769791205
11598,5190.344608517882
11599,5070.68229842042
11600,5007.246717925091
11601,4995.814599550083
11602,5032.57630995035
11603,5081.756086184317
11604,5176.697321553028
11605,4840.248271042386
11606,5039.739352552293
11607,5017.687215827744
11608,4928.56711627605
11609,5047.176596654607
11610,5007.726996085819
11611,4908.791652354165
11612,5002.726554243536
11613,4982.741767657881
11614,5134.819823027809
11615,5035.9361254482255
11616,4934.132763993928
11617,4971.222376875111
11618,4956.794676551034
11619,4959.555454462142
11620,4893.200847077785
11621,4995.744883659979
11622,5061.262004366536
11623,5032.863430167678
11624,5070.692733323849
11625,5075.569313408641
11626,4974.059026476914
11627,5046.266904485875
11628,5027.63628002178
11629,4982.019146438248
11630,4870.764453205719
11631,5043.18777172084
11632,4857.088141328413
11633,5020.831037635196
11634,4943.398389224135
11635,4961.896018636888
11636,4890.082098847632
11637,4839.483060693652
11638,4952.285161962567
11639,4999.996747135135
11640,5105.427850058471
11641,5089.2934573790035
11642,4967.681115517011
11643,4930.755093008795
11644,4997.459664068551
11645,5198.142961658192
11646,4990.928349879882
11647,4820.4824596514345
11648,5066.208455429934
11649,4810.514482981679
11650,5012.920266928543
11651,5100.797692478659
11652,4972.7942506493855
11653,5062.3796772480855
11654,5029.093766981019
11655,5040.3080482048235
11656,4873.811860331653
11657,4821.99037960164
11658,5082.277363371724
11659,5013.217671051638
11660,4945.958422490782
11661,5013.26370033459
11662,4839.159450082457
11663,4883.719832893169
11664,5177.88269826308
11665,4925.429919887507
11666,4928.980439289823
11667,4838.041820975182
11668,4941.965453722049
11669,5000.409587121186
11670,5057.718425674385
11671,5007.97855116522
11672,5147.114544637212
11673,4886.244385831797
11674,4994.229264980641
11675,4983.100984015821
11676,5116.677121475843
11677,4821.564131986738
11678,4946.01601627328
11679,4937.570292822881
11680,4977.963917505191
11681,4842.989618130834
11682,4871.953966413098
11683,4859.115677722486
11684,4983.816814511811
11685,5022.718791672653
11686,4906.391707513365
11687,5144.31501793361
11688,4945.370286669126
11689,4833.416829206936
11690,5026.856911956096
11691,5163.681698683254
11692,4992.41035106071
11693,5035.004151403254
11694,5162.75560507366
11695,5149.790870254686
11696,5171.833902847506
11697,4975.066284576364
11698,4984.815956464365
11699,4915.56960835905
11700,4947.282942457539
11701,5009.128310397818
11702,4988.084586254612
11703,4961.074201126556
11704,4994.05977771309
11705,5023.8596381699745
11706,4924.712104088579
11707,5011.006605678475
11708,5010.463887151365
11709,5031.492395795185
11710,4959.292465649564
11711,5140.252304066031
11712,5010.957493806411
11713,4937.401267752694
11714,5000.00867556624
11715,4967.961640933966
11716,4847.712042523014
11717,4965.858437696295
11718,5116.578472227358
11719,4808.077020050122
11720,5038.99780944731
11721,5047.827940891429
11722,5127.042594036586
11723,4977.442987392246
11724,5038.89017037371
11725,5112.495341809983
11726,4923.602484500774
11727,4817.025941944973
11728,4935.501775891233
11729,5116.896212717426
11730,4922.772775240342
11731,5027.1508558551
11732,4950.9264928187895
11733,4915.920448263615
11734,4967.454021756731
11735,4953.623381931322
11736,4964.892370619441
11737,4990.006438944157
11738,5060.910385312697
11739,4918.578216526132
11740,4983.334338257859
11741,5022.06274193195
11742,4953.201602754369
11743,5048.249807645039
11744,5015.8801881014315
11745,4801.911387846833
11746,5070.439603338455
11747,5031.7024890700395
11748,4867.908191606829
11749,4939.373343989687
11750,4947.729500738758
11751,4898.206707770434
11752,5071.54043820747
11753,4891.5656768972885
11754,5154.508436985908
11755,4928.045907298388
11756,5174.286159874905
11757,5027.41843893377
11758,5120.6087357567085
11759,5042.193037214846
11760,4927.2575142059895
11761,4859.3848906362455
11762,4918.429943318814
11763,5034.922406838584
11764,4979.384735937561
11765,4950.009767257575
11766,4943.279998440496
11767,4915.227018821708
11768,5282.717135143482
11769,5052.237339751954
11770,4970.493250442436
11771,5008.484946420232
11772,4708.897840077709
11773,4855.59669280731
11774,4984.22499001458
11775,5000.979367198704
11776,4987.325332976781
11777,4971.886904414727
11778,5191.97957015858
11779,4785.150599535549
11780,4919.545015601435
11781,4952.215362947958
11782,5001.044166900113
11783,4973.877430840587
11784,5106.812656019696
11785,4772.528905598933
11786,4931.803833730936
11787,4950.705298186337
11788,4950.877428179299
11789,4940.857024801592
11790,5013.764415229832
11791,5046.54502688614
11792,5003.126191728214
11793,5043.431822636535
11794,5192.590133407817
11795,4956.768473629247
11796,4797.304000165203
11797,4964.909816748785
11798,5037.7242494543125
11799,5057.718578140762
11800,5166.085901212592
11801,4961.436199708233
11802,4687.704338809212
11803,5077.711084906016
11804,5051.740667105249
11805,5179.4286705228415
11806,5096.848415225058
11807,4890.609892686726
11808,5015.02206246776
11809,4877.922747320465
11810,4865.116428447917
11811,5065.36818398452
11812,4896.857898474531
11813,5109.738751566384
11814,5086.366649752595
11815,5041.163273187787
11816,5119.3031750293785
11817,4995.1015692289775
11818,4887.713500962146
11819,4845.606295881517
11820,4916.230563266779
11821,4829.508355233854
11822,5220.302312872498
11823,5027.384420724483
11824,5019.714191819784
11825,5075.665818204008
11826,4996.945790155377
11827,5125.868583824831
11828,5074.754422978339
11829,4955.262686107368
11830,5202.656400435177
11831,4820.036729055612
11832,4702.472687813786
11833,4890.100727390475
11834,5204.767923475019
11835,5080.460331636766
11836,4712.894989121864
11837,5034.74000671524
11838,5044.114722847089
11839,4982.381171883167
11840,4962.0616650655875
11841,5147.6342192266
11842,4940.756529961912
11843,5021.696001177115
11844,4925.498922073186
11845,5018.194441146054
11846,4863.908571355719
11847,5219.666838131661
11848,5176.580440475708
11849,5103.351684615056
11850,5040.65270740361
11851,4970.43200211188
11852,5097.780094540856
11853,4960.896509177554
11854,5054.6934502094055
11855,5122.156151711443
11856,5249.517281346078
11857,5048.643568792167
11858,5088.949632529841
11859,5155.697811922909
11860,5129.836145577215
11861,5076.100858980674
11862,4865.269581753845
11863,5110.041096994822
11864,4977.8509345775265
11865,5029.43899662936
11866,5036.847913667747
11867,5139.627795761133
11868,5024.413637978402
11869,4956.626770420586
11870,5259.463319601575
11871,5236.0706205279985
11872,4916.066456776875
11873,5056.113730376249
11874,4977.7201289508575
11875,5134.744635399169
11876,4876.042641890259
11877,4970.975743164003
11878,4988.340368615125
11879,5207.48716489765
11880,5054.417776802309
11881,4988.137613959147
11882,4909.179388336102
11883,5056.703905339611
11884,4948.025401913578
11885,5087.14190088483
11886,4948.180399968407
11887,5116.535440419236
11888,4911.418444214216
11889,4907.216442033481
11890,4985.722026026875
11891,5020.625294529234
11892,5164.426807396256
11893,5068.635450342521
11894,4914.989998015819
11895,5018.26634243303
11896,4888.852021059461
11897,4937.376860265594
11898,4843.269163892835
11899,4958.56568767965
11900,4838.380116228264
11901,4932.115051016231
11902,4980.559685646996
11903,5024.557799139866
11904,5082.205206406349
11905,4890.549362506376
11906,4880.570334080314
11907,5045.003819415999
11908,4943.842977770839
11909,5186.629156809812
11910,5138.985870370038
11911,5063.496555796166
11912,4901.549042435855
11913,4989.557289263651
11914,4869.847207933415
11915,5086.937612120666
11916,4992.084343389053
11917,5069.124253201299
11918,5147.074194113893
11919,5086.515779237387
11920,4994.837385110418
11921,4942.325676073784
11922,5093.396569023724
11923,5209.612980791235
11924,5229.52273231603
11925,4873.155631055307
11926,4945.731626343302
11927,4996.422995562555
11928,4942.439660840592
11929,4998.415515600523
11930,5034.201203582824
11931,4906.69601823916
11932,5199.512130396356
11933,4921.584847686038
11934,5131.521925345061
11935,5019.209232543889
11936,5083.475328432102
11937,4972.433774408358
11938,4876.680303164675
11939,5092.819908501615
11940,5024.311312260172
11941,5042.858356102901
11942,4883.801914553696
11943,4883.3491030752
11944,4999.801709638325
11945,4921.352926133875
11946,5039.789277733641
11947,5059.841287072429
11948,5130.540659506678
11949,5158.720447456905
11950,4865.206713493496
11951,4987.336939462339
11952,5135.237752893404
11953,5167.938589429323
11954,4937.233754348649
11955,5109.624353816194
11956,5050.712438696463
11957,5132.198873787029
11958,5006.513159755961
11959,5082.3136140882725
11960,4764.944673156257
11961,5081.294553498126
11962,4878.684079236993
11963,5183.904095068765
11964,5122.719815893035
11965,5089.597674468715
11966,4897.643340417494
11967,4968.939695858108
11968,4989.786625153738
11969,4920.183017489063
11970,5012.9700638044405
11971,5032.673542239463
11972,4797.650831452393
11973,5077.552084489635
11974,4780.0912160718835
11975,4921.395846168837
11976,5182.230975087401
11977,5096.169417658712
11978,5123.690602172062
11979,4987.560394709072
11980,4910.010671294801
11981,5010.868830309676
11982,5052.203152033614
11983,4888.081231820726
11984,4901.70632330034
11985,4973.093524324115
11986,5162.9216718005255
11987,4879.075352565374
11988,5165.5148368253185
11989,4924.202735596306
11990,4859.9813230264435
11991,5015.777457481316
11992,4968.95583985923
11993,4823.673217715254
11994,4908.923558008986
11995,5110.215875597659
11996,5158.122756417893
11997,4910.745048384021
11998,5107.7559847435
11999,5018.968346269273
